# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Google Ads Account
# Property: olera.care - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251014
# End date: 20251020
Page title and screen class,Views,Active users,Sessions,Engagement rate,Bounce rate,Average engagement time per active user,Views per active user,Event count,Key events,Total revenue
"Clearwater Living Corporate Office, Newport Beach CA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Client Dedicated Services, Missoula MT: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,5,0,0
"Clifton Healthcare Center, Cincinnati OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Co-op Home Care, Davis CA: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,4,0,0
"Coastal Health and Rehabilitation Center, Gulfport MS: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Coastal Home Health Care, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,1,0,70,1,4,0,0
"Cobblestone Place at Webster, Webster NY: Pricing & Availability | Olera.care",1,1,1,1,0,70,1,5,0,0
"Coleman House: A 2Life Community, Boston MA: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Coler Rehabilitation And Nursing Care Center, Freeport NY: Pricing & Availability | Olera.care",1,1,1,1,0,508,1,3,0,0
"College Hills Retirement Village, Wooster OH: Pricing & Availability | Olera.care",1,1,1,1,0,81,1,5,0,0
"Collinsville Group Home, Collinsville IL: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Columbia Brookside Senior Residences, Athens GA: Pricing & Availability | Olera.care",1,1,1,1,0,59,1,4,0,0
"ComForCare Home Care, Vancouver WA: Pricing & Availability | Olera.care",1,1,1,1,0,57,1,2,0,0
"Combined Community Action - Allen Woods Center At San Marcos Housing Authority, San Marcos TX: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Comfort Assisted Living Home, Anchorage AK: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Comfort Keepers Home Care, Columbus GA: Pricing & Availability | Olera.care",1,1,1,1,0,100,1,4,0,0
"Comfort Keepers Home Care, Sumter SC: Pricing & Availability | Olera.care",1,1,1,1,0,90,1,4,0,0
"Comfort Keepers In-Home Care of Farmington, MI, Farmington Hills MI: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,4,0,0
"Comfort Keepers of Houston, TX - Inbox - Olera",1,1,1,1,0,1,1,1,0,0
"Comfort Keepers of Joliet, Joliet IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Comfort Keepers of Las Cruces, Las Cruces NM: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,1,0,0
"Comfort Keepers of Monroe Township, NJ, Monroe NJ: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Comfort Keepers, Akron OH: Pricing & Availability | Olera.care",1,1,1,1,0,53,1,1,0,0
"Comfort N Caring Home Care, Everett WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Comforts of Home Greenhaven, Sacramento CA: Pricing & Availability | Olera.care",1,1,1,0,1,4,1,4,0,0
Comfrey Senior Apartments - Inbox - Olera,1,1,1,1,0,9,1,1,0,0
"Commons Senior Living Apt, Taylor MI: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,4,0,0
"Commonwealth Senior Living at Grand Rapids, Grand Rapids MI: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Community Home Health Care, Hempstead NY: Pricing & Availability | Olera.care",1,1,1,0,1,7,1,4,0,0
"Community Home Health Services, Fishers IN: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
"Community Hospice Center for Caring at Ascension St. Vincent's Riverside, Jacksonville FL: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,5,0,0
"Compassionate Care Home Health, Knoxville TN: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Compassionate Friends Homecare, Elyria OH: Pricing & Availability | Olera.care",1,1,1,1,0,26,1,4,0,0
"Compassionate Residential Living, Flower Mound TX: Pricing & Availability | Olera.care",1,1,1,1,0,78,1,5,0,0
"Complete Care at Westfield, Westfield NJ: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Complete Homecare, Cherry Hill NJ: Pricing & Availability | Olera.care",1,1,1,1,0,86,1,5,0,0
"Complete Senior Living, San Mateo CA: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
Confirm Email Address - Olera,1,1,2,0.5,0.5,0,1,3,0,0
"Cooperative Home Care, St. Louis MO: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Coquina Cove Assisted Living, Port Orange FL: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Corinth Road Personal Care, Newnan GA: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Cornerstone Caregiving, Cheyenne WY: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Cornerstone at Barnegat 55+, Barnegat NJ: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Corpus Christi Healthcare at Home, Corpus Christi TX: Pricing & Availability | Olera.care",1,1,1,1,0,67,1,5,0,0
"Cottage Senior Living, Decatur AL: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,1,0,0
"Cottages At Riverhouse, Salisbury MD: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Cottages at Otter Creek, Little Rock AR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Country of Hawaii - Kamana Senior Center, Hilo HI: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Covenant Living of Bixby, Bixby OK: Pricing & Availability | Olera.care",1,1,1,1,0,152,1,4,0,0
"Covenant Living of Turlock, Turlock CA: Pricing & Availability | Olera.care",1,1,1,1,0,37,1,1,0,0
"Coventry Village, Madison WI: Pricing & Availability | Olera.care",1,1,1,1,0,105,1,1,0,0
"Cozy Family Care, Hercules CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Cranford Senior Housing, Cranford NJ: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Creek Crossing Retirement, Bristol TN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Crescent Home Health, Inc., Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,3,1,4,0,0
"Crestwood Manor, Modesto CA: Pricing & Availability | Olera.care",1,1,1,1,0,109,1,4,0,0
"Crestwood Village 6, Manchester NJ: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Cristina's Private Caregiver, Lakewood CA: Pricing & Availability | Olera.care",1,1,1,1,0,87,1,6,0,0
"Cross Street Elderly Center, Somerville MA: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,5,0,0
"Crossroads Assisted Living, Mission TX: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,1,0,0
"Crossroads Commons, Lakeville MN: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,3,0,0
"Crystal Creek Health and Rehabilitation Center, Florissant MO: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Cs&R Quality Homecare, Dedham MA: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Cully's Caring Cove Pasadena, Pasadena MD: Pricing & Availability | Olera.care",1,1,1,1,0,31,1,4,0,0
"Culver City Senior Center, Culver City CA: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,1,0,0
"Curantis Home Care, York PA: Pricing & Availability | Olera.care",1,1,1,1,0,21,1,1,0,0
"Cypress Glen Retirement Community, Greenville NC: Pricing & Availability | Olera.care",1,1,1,1,0,76,1,4,0,0
"DIVINE LIGHT HOMECARE LLC, Chicago IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"DNA Home Health Services, Laredo TX: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"DP HOME CARE SERVICE, Harrisburg PA: Pricing & Availability | Olera.care",1,1,1,1,0,50,1,5,0,0
"Delaware Highlands Asst Living, Kansas City KS: Pricing & Availability | Olera.care",1,1,1,1,0,29,1,1,0,0
"Delta Grande Skilled Nursing, Monroe LA: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"Delta Plaza Apartments, Stockton CA: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,5,0,0
"Desert Gardens Assisted Living and Memory Care At Hacienda, Tucson AZ: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Destiny Adult Day Center, Melrose Park IL: Pricing & Availability | Olera.care",1,1,1,1,0,84,1,5,0,0
"Developmental Options South Bannock Group Home, Pocatello ID: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Diablo Valley Post Acute, Concord CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Diakon Senior Living-Hgrstwn, Hagerstown MD: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Diamonds Home Care, Indio CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Dimel Palace Board-Care Facility, Palmdale CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Diversity Home Health Services, West Allis WI: Pricing & Availability | Olera.care",1,1,1,1,0,1,1,3,0,0
"Divinas Manos Home Health Services, Laredo TX: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Divine Care at Home, Goose Creek SC: Pricing & Availability | Olera.care",1,1,1,1,0,34,1,4,0,0
Do You Have to Be Certified to Be a Caregiver? Essential Info,1,1,1,1,0,91,1,4,0,0
Does Social Security Pay for a Caregiver? Explore the Options,1,1,1,1,0,39,1,4,0,0
"Dolan Memory Care Homes, St. Louis MO: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Dolce Vita, Apache Junction AZ: Pricing & Availability | Olera.care",1,1,1,1,0,18,1,4,0,0
"Donna Kimber Assisted Living, St. Clair Shores MI: Pricing & Availability | Olera.care",1,1,1,1,0,9,1,5,0,0
"Dottie's Quality In Home Care, Modesto CA: Pricing & Availability | Olera.care",1,1,1,1,0,30,1,4,0,0
"Dubuque Senior Apartments Lp, Dubuque IA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Dunmore Senior Center, Scranton PA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Dupont Retirement Community, Fort Wayne IN: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Durango Gardens Senior Living, Las Vegas NV: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Dusk To Dawn Urgent Care, Paramount CA: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"EMKA Homecare Services, Edison NJ: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"EMStar Warwick Base, Warwick NY: Pricing & Availability | Olera.care",1,1,1,1,0,79,1,4,0,0
"ESB Home Health Care Agency, Cleveland OH: Pricing & Availability | Olera.care",1,1,1,1,0,51,1,5,0,0
"Eagle's Nest Home Care, Upper Darby PA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,1,0,0
"Eastern Michigan Home Health Care, Royal Oak MI: Pricing & Availability | Olera.care",1,1,1,1,0,87,1,5,0,0
"Eastern Star Home of Colorado, Denver CO: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,5,0,0
"Easy Care Sitting Service, Kenner LA: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Easy Touch Personal Care Home, Douglasville GA: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Ebenezer Home Care, Stratford CT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Ecumen Lakeshore - The Crest Senior Apartments, Duluth MN: Pricing & Availability | Olera.care",1,1,1,1,0,33,1,4,0,0
"Ecumen Lakeshore, Duluth MN: Pricing & Availability | Olera.care",1,1,1,1,0,2,1,2,0,0
"EdenHill Communities, New Braunfels TX: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Edgehill, Stamford CT: Pricing & Availability | Olera.care",1,1,1,1,0,13,1,4,0,0
"Edgewood Grand Forks, Grand Forks ND: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,1,0,0
"Edgewood Kalispell Memory Care, Kalispell MT: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Edgewood Spring Wind, Laramie WY: Pricing & Availability | Olera.care",1,0,1,0,1,0,0,2,0,0
"Egan at Home, Metairie LA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"El Buen Camino Home Health Care, Brownsville TX: Pricing & Availability | Olera.care",1,1,1,1,0,43,1,4,0,0
"El Camino Adult Day Health Center, Gardena CA: Pricing & Availability | Olera.care",1,1,1,1,0,0,1,3,0,0
"El Patio Gardens Senior Community, Santa Barbara CA: Pricing & Availability | Olera.care",1,1,1,1,0,182,1,4,0,0
"Elancé at Pasadena, St. Petersburg FL: Pricing & Availability | Olera.care",1,1,1,1,0,140,1,5,0,0
"Elara Caring, East Lansing MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Elder Care of Wheeling, Wheeling WV: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,4,0,0
"ElderHealth & Living Memory Village, Springfield OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"ElderSpan Management, Madison WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Eldercare Financial Planner in Tallahassee, Florida",1,1,1,1,0,6,1,1,0,0
Eldercare Financial Planners: A Comprehensive Guide to Expert Support,1,1,1,1,0,9,1,2,0,0
Elderly Financial Management: Managing Finances for Aging Parents with Confidence - Olera,1,1,1,1,0,128,1,2,0,0
"Elders Inn, Alameda CA: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Elderwerks - Senior Care Consultants, Palatine IL: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,1,0,0
"Elim Labenie Home Care LLC, Bristol CT: Pricing & Availability | Olera.care",1,1,1,1,0,128,1,5,0,0
"Eliseo, Tacoma WA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Elite Caregivers in-Home Care, Eureka CA: Pricing & Availability | Olera.care",1,1,1,1,0,135,1,4,0,0
"Elite Home Care of Florida, LLC., St. Petersburg FL: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Elm Brook Healthcare & Rehabilitation Centre, Elmhurst IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Elm Street Senior Apartments, Baton Rouge LA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Elmbrook Senior Residences of LSSI, Elmwood Park IL: Pricing & Availability | Olera.care",1,1,1,1,0,38,1,4,0,0
"Elsa Adult Family Home, Kenmore WA: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Elsmar Home Health Care, Detroit MI: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"Emerald Ridge of Neenah, Neenah WI: Pricing & Availability | Olera.care",1,1,1,1,0,20,1,4,0,0
"Emeritus at Salt Lake City, Salt Lake City UT: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Eminence Home Care, Manchester NH: Pricing & Availability | Olera.care",1,1,1,1,0,152,1,6,0,0
"Emmanuel Assisted Living Home, Fairbanks AK: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Enchanted Living Care, Rosenberg TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Encompass Health - Home Health, Houston (TX), Houston TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Encompass Home Health, Las Cruces NM: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Enhabit Home Health, Arlington TX: Pricing & Availability | Olera.care",1,1,1,0,1,9,1,4,0,0
"Enhabit Home Health, Casper WY: Pricing & Availability | Olera.care",1,1,1,1,0,15,1,4,0,0
"Enhabit Home Health, Temple TX: Pricing & Availability | Olera.care",1,1,1,1,0,12,1,5,0,0
"Enhabit Home Health, Thornton CO: Pricing & Availability | Olera.care",1,1,1,1,0,14,1,4,0,0
"Enhabit Home Health, Tucson AZ: Pricing & Availability | Olera.care",1,1,1,1,0,46,1,4,0,0
"Eno Pointe Assisted Living, Durham NC: Pricing & Availability | Olera.care",1,1,1,1,0,22,1,4,0,0
"Eskaton Village Roseville, Roseville CA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Esperanza Home Health Services, Northdale FL: Pricing & Availability | Olera.care",1,1,1,1,0,17,1,5,0,0
"Espinoza Terrace, Henderson NV: Pricing & Availability | Olera.care",1,1,1,1,0,58,1,4,0,0
"Essential Companion Care Service, Tulsa OK: Pricing & Availability | Olera.care",1,1,1,0,1,2,1,4,0,0
"Essential Home Health Services, Memphis TN: Pricing & Availability | Olera.care",1,1,1,1,0,5,1,4,0,0
"Essential Home Healthcare of Chicago, Chicago IL: Pricing & Availability | Olera.care",1,1,1,1,0,86,1,4,0,0
Estate Planning | Olera Caregiver Forum: Supportive Member Community,1,1,1,1,0,310,1,2,0,0
"European Service At Home, Inc., Chicago IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Evergreen Commons, Holland MI: Pricing & Availability | Olera.care",1,1,1,1,0,49,1,5,0,0
"Everlasting Care Homes, Champlin MN: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Everspring Assisted Living, Houston TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Excellent Home Care, Palmdale CA: Pricing & Availability | Olera.care",1,1,1,1,0,39,1,1,0,0
"Exclusive Certified Residential Care, Kingman AZ: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,3,0,0
"Experience Senior Living at Richmond, Mechanicsville VA: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"Extended Hands Assisted Living & Home Care, Clayton NC: Pricing & Availability | Olera.care",1,1,1,1,0,35,1,4,0,0
"Ezzy homecare and staffing agency, Hawthorne CA: Pricing & Availability | Olera.care",1,1,1,1,0,65,1,4,0,0
"Fairhaven Christian Retirement Center, Rockford IL: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Fairlane Senior Care & Rehab Center, Detroit MI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Fairwinds - Redmond, Redmond WA: Pricing & Availability | Olera.care",1,1,2,0.5,0.5,25,1,3,0,0
"Faith Home Care, Pharr TX: Pricing & Availability | Olera.care",1,1,1,0,1,1,1,4,0,0
"Faith Home Healthcare, Passaic, NJ: Precios y disponibilidad | Olera.care",1,1,1,1,0,0,1,3,0,0
"Falcon Wood Village, Eugene OR: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Fall River Jewish Home, Fall River MA: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Family Care SF, Inc., San Francisco CA: Pricing & Availability | Olera.care",1,1,1,1,0,75,1,5,0,0
"Family First Caregivers, Strongsville OH: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Family First Home Care, High Point NC: Pricing & Availability | Olera.care",1,1,1,1,0,10,1,4,0,0
"Family Home Care, Hartford CT: Pricing & Availability | Olera.care",1,1,1,1,0,44,1,5,0,0
"Family Resource Home Care, Wenatchee WA: Pricing & Availability | Olera.care",1,1,1,0,1,8,1,4,0,0
"Family Tree Private Care, Houston TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Family Tree Private Care, Longmont CO: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Farmer's Retirement Home Inc, St. Petersburg FL: Pricing & Availability | Olera.care",1,1,2,0,1,0,1,5,0,0
"Favored By God Home Care, Hemet CA: Pricing & Availability | Olera.care",1,1,1,1,0,155,1,5,0,0
"Felician Village, Manitowoc WI: Pricing & Availability | Olera.care",1,1,1,1,0,132,1,2,0,0
"Fellowship Community, Whitehall PA: Pricing & Availability | Olera.care",1,1,1,1,0,11,1,4,0,0
"Fidelity Home Health Care, Simi Valley CA: Pricing & Availability | Olera.care",1,1,1,0,1,6,1,4,0,0
"Fidelity Home Health Services, LLC, Houston TX: Pricing & Availability | Olera.care",1,1,1,1,0,69,1,5,0,0
Find Top House & Yard Maintenance Services for Seniors,1,1,1,1,0,7,1,4,0,0
"First Choice Assisted Living, Chesapeake VA: Pricing & Availability | Olera.care",1,1,1,1,0,23,1,5,0,0
"First Home Care of Georgia, Valdosta GA: Pricing & Availability | Olera.care",1,1,1,1,0,80,1,1,0,0
"First Homecare, Thornton CO: Pricing & Availability | Olera.care",1,1,1,1,0,36,1,4,0,0
"FirstLight Home Care of New Haven, Branford CT: Pricing & Availability | Olera.care",1,1,1,0,1,5,1,4,0,0
"FirstLight Home Care of Omaha, Omaha NE: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,4,0,0
"Flag Star Home Health Services, Warren MI: Pricing & Availability | Olera.care",1,1,1,1,0,27,1,4,0,0
"Flatirons Terrace Senior Living, Boulder CO: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,4,0,0
"Floral Home Care, Niagara Falls NY: Pricing & Availability | Olera.care",1,1,1,1,0,120,1,5,0,0
"Focused Care at Westwood, Houston TX: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Foothill Oaks Senior Living, Oakdale CA: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Foothill Retirement Center, Grants Pass OR: Pricing & Availability | Olera.care",1,1,1,1,0,24,1,4,0,0
"Forest Hill Highlands Senior Apt, Franklin WI: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Forestdale Park Senior Living, Malden MA: Pricing & Availability | Olera.care",1,1,1,1,0,16,1,1,0,0
"Forney Assisted Living, Forney TX: Pricing & Availability | Olera.care",1,1,1,1,0,47,1,4,0,0
"Forsyth Senior Estates and Rehabilitation, Greensboro NC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Fort Mill Care Center, Fort Mill SC: Pricing & Availability | Olera.care",1,1,1,0,1,0,1,3,0,0
"Fosterburg Terrace, Alton IL: Pricing & Availability | Olera.care",1,1,1,1,0,120,1,4,0,0
"Fox Home Health, Santa Rosa CA: Pricing & Availability | Olera.care",1,1,1,1,0,63,1,4,0,0
"Fox River Crossing Apartments, Elgin IL: Pricing & Availability | Olera.care",1,1,1,0,1,3,1,4,0,0
"Franciscan Home Care, Hobart IN: Pricing & Availability | Olera.care",1,1,1,1,0,19,1,4,0,0
"Friends Place Adult Day Care, DeSoto TX: Pricing & Availability | Olera.care",1,1,1,1,0,159,1,2,0,0
